the_geom,business_hours_7_closing_time,id,title,content,type,address,city,state,zip,phone,notes,disclaimer,business_hours_0_day_of_week,latitude,longitude,marker_content,business_hours_0_opening_time,business_hours_0_closing_time,business_hours_1_day_of_week,business_hours_1_opening_time,business_hours_1_closing_time,business_hours_2_day_of_week,business_hours_2_opening_time,business_hours_2_closing_time,business_hours_3_day_of_week,business_hours_3_opening_time,business_hours_3_closing_time,business_hours_4_day_of_week,business_hours_4_opening_time,business_hours_4_closing_time,business_hours_5_day_of_week,business_hours_5_opening_time,business_hours_5_closing_time,business_hours_6_day_of_week,business_hours_6_opening_time,business_hours_6_closing_time,business_hours_7_day_of_week,business_hours_7_opening_time,cartodb_id,business_hours_8_day_of_week,business_hours_8_opening_time,business_hours_8_closing_time,business_hours_9_day_of_week,business_hours_9_opening_time,business_hours_9_closing_time,business_hours_10_day_of_week,business_hours_10_opening_time,business_hours_10_closing_time,business_hours_11_day_of_week,business_hours_11_opening_time,business_hours_11_closing_time,business_hours_12_day_of_week,business_hours_12_opening_time,business_hours_12_closing_time,business_hours_13_day_of_week,business_hours_13_opening_time,business_hours_13_closing_time,business_hours_14_day_of_week,business_hours_14_opening_time,business_hours_14_closing_time,business_hours_15_day_of_week,business_hours_15_opening_time,business_hours_15_closing_time,business_hours_16_day_of_week,business_hours_16_opening_time,business_hours_16_closing_time,business_hours_17_day_of_week,business_hours_17_opening_time,business_hours_17_closing_time,business_hours_18_day_of_week,business_hours_18_opening_time,business_hours_18_closing_time,business_hours_19_day_of_week,business_hours_19_opening_time,business_hours_19_closing_time,business_hours_20_day_of_week,business_hours_20_opening_time,business_hours_20_closing_time
0101000020E61000003F74417DCB6A55C02C6519E258174340,,7489,Newburg Boys & Girls Club,,kids-cafe,5020 Indian Trail,Louisville,KY,40218,(502) 690-3402,,,1,38.1824,-85.66867,"<h4 class=""listing-infowindow-title"">Newburg Boys & Girls Club<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">5020 Indian Trail, Louisville, 40218 KY</p><p class=""listing-infowindow-phone"">(502) 690-3402</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7489); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>5:00 PM-6:00 PM</span><br><span>Tuesday: </span><span>5:00 PM-6:00 PM</span><br><span>Wednesday: </span><span>5:00 PM-6:00 PM</span><br><span>Thursday: </span><span>5:00 PM-6:00 PM</span><br><span>Friday: </span><span>5:00 PM-6:00 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",05:00:00,06:00:00,2,05:00:00,06:00:00,3,05:00:00,06:00:00,4,05:00:00,06:00:00,5,05:00:00,06:00:00,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000B1C05774EB6A55C0DDCEBEF220174340,,7490,Newburg Community Center,,kids-cafe,4810 Exeter Avenue,Louisville,KY,40218,(502) 456-8122,,,1,38.180693,-85.670621,"<h4 class=""listing-infowindow-title"">Newburg Community Center<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">4810 Exeter Avenue, Louisville, 40218 KY</p><p class=""listing-infowindow-phone"">(502) 456-8122</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7490); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>4:30 PM-5:30 PM</span><br><span>Tuesday: </span><span>4:30 PM-5:30 PM</span><br><span>Wednesday: </span><span>4:30 PM-5:30 PM</span><br><span>Thursday: </span><span>4:30 PM-5:30 PM</span><br><span>Friday: </span><span>4:30 PM-5:30 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",04:30:00,05:30:00,2,04:30:00,05:30:00,3,04:30:00,05:30:00,4,04:30:00,05:30:00,5,04:30:00,05:30:00,,,,,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000871A8524B36F55C0D3FA5B02F01D4340,,7500,Shelby Park Community Center,,kids-cafe,600 E. Oak Street,Louisville,KY,40203,(502) 574-1780,,,1,38.233887,-85.745309,"<h4 class=""listing-infowindow-title"">Shelby Park Community Center<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">600 E. Oak Street, Louisville, 40203 KY</p><p class=""listing-infowindow-phone"">(502) 574-1780</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7500); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>4:30 PM-5:00 PM</span><br><span>Tuesday: </span><span>4:30 PM-5:00 PM</span><br><span>Wednesday: </span><span>4:30 PM-5:00 PM</span><br><span>Thursday: </span><span>4:30 PM-5:00 PM</span><br><span>Friday: </span><span>4:30 PM-5:00 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",04:30:00,05:00:00,2,04:30:00,05:00:00,3,04:30:00,05:00:00,4,04:30:00,05:00:00,5,04:30:00,05:00:00,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000A933F790F07255C0B403AE2B661E4340,,7504,St. George Scholar Institute,,kids-cafe,1205 S. 26th Street,Louisville,KY,40210,(502) 775-6232,,,1,38.237493,-85.795933,"<h4 class=""listing-infowindow-title"">St. George Scholar Institute<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">1205 S. 26th Street, Louisville, 40210 KY</p><p class=""listing-infowindow-phone"">(502) 775-6232</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7504); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>4:30 PM-5:00 PM</span><br><span>Tuesday: </span><span>4:30 PM-5:00 PM</span><br><span>Wednesday: </span><span>4:30 PM-5:00 PM</span><br><span>Thursday: </span><span>4:30 PM-5:00 PM</span><br><span>Friday: </span><span>4:30 PM-5:00 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",04:30:00,05:00:00,2,04:30:00,05:00:00,3,04:30:00,05:00:00,4,04:30:00,05:00:00,5,04:30:00,05:00:00,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000001EC539EAE87355C06E85B01A4B224340,,7499,Shawnee Boys & Girls Club,,kids-cafe,317 North 38th Street,Louisville,KY,40212,(502) 774-5437,,,1,38.267917,-85.811091,"<h4 class=""listing-infowindow-title"">Shawnee Boys & Girls Club<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">317 North 38th Street, Louisville, 40212 KY</p><p class=""listing-infowindow-phone"">(502) 774-5437</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7499); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>5:00 PM-5:45 PM</span><br><span>Tuesday: </span><span>5:00 PM-5:45 PM</span><br><span>Wednesday: </span><span>5:00 PM-5:45 PM</span><br><span>Thursday: </span><span>5:00 PM-5:45 PM</span><br><span>Friday: </span><span>5:00 PM-5:45 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",05:00:00,05:45:00,2,05:00:00,05:45:00,3,05:00:00,05:45:00,4,05:00:00,05:45:00,5,05:00:00,05:45:00,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E610000025CFF57D387455C040DF162CD51D4340,,7503,Southwick Community Center,,kids-cafe,3621 Southern Avenue,Louisville,KY,40211,(502) 775-6598,,,1,38.233068,-85.815948,"<h4 class=""listing-infowindow-title"">Southwick Community Center<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">3621 Southern Avenue, Louisville, 40211 KY</p><p class=""listing-infowindow-phone"">(502) 775-6598</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7503); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>4:30 PM-6:30 PM</span><br><span>Tuesday: </span><span>4:30 PM-6:30 PM</span><br><span>Wednesday: </span><span>4:30 PM-6:30 PM</span><br><span>Thursday: </span><span>4:30 PM-6:30 PM</span><br><span>Friday: </span><span>4:30 PM-6:30 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",04:30:00,06:30:00,2,04:30:00,06:30:00,3,04:30:00,06:30:00,4,04:30:00,06:30:00,5,04:30:00,06:30:00,,,,,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000BA9EE8BAF07255C01A4F04711E224340,,7497,Salvation Army Portland,,kids-cafe,306 N. 28th Street,Louisville,KY,40212,(502) 636-0816,,,1,38.266554,-85.795943,"<h4 class=""listing-infowindow-title"">Salvation Army Portland<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">306 N. 28th Street, Louisville, 40212 KY</p><p class=""listing-infowindow-phone"">(502) 636-0816</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7497); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>5:00 PM-6:00 PM</span><br><span>Tuesday: </span><span>5:00 PM-6:00 PM</span><br><span>Wednesday: </span><span>5:00 PM-6:00 PM</span><br><span>Thursday: </span><span>5:00 PM-6:00 PM</span><br><span>Friday: </span><span>5:00 PM-6:00 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",05:00:00,06:00:00,2,05:00:00,06:00:00,3,05:00:00,06:00:00,4,05:00:00,06:00:00,5,05:00:00,06:00:00,,,,,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E610000010CAFB389A7155C05D52B5DD04194340,,7483,Grace United Methodist Church,,kids-cafe,900 Denmark Street,Louisville,KY,40215,(502)361-1800,,,2,38.195461,-85.775038,"<h4 class=""listing-infowindow-title"">Grace United Methodist Church<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">900 Denmark Street, Louisville, 40215 KY</p><p class=""listing-infowindow-phone"">(502)361-1800</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7483); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Tuesday: </span><span>04:00 PM-05:00 PM</span><br><span>Thursday: </span><span>04:00 PM-05:00 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",04:00:00,05:00:00,4,04:00:00,05:00:00,,,,,,,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000639B5434D67155C0AED3484BE5214340,,7496,Portland Promise Center,,kids-cafe,1831 Baird Street,Louisville,KY,40203,(502) 776-2635,,,1,38.26481,-85.778699,"<h4 class=""listing-infowindow-title"">Portland Promise Center<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">1831 Baird Street, Louisville, 40203 KY</p><p class=""listing-infowindow-phone"">(502) 776-2635</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7496); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>4:50 PM-6:00 PM</span><br><span>Tuesday: </span><span>4:50 PM-6:00 PM</span><br><span>Wednesday: </span><span>4:50 PM-6:00 PM</span><br><span>Thursday: </span><span>4:50 PM-6:00 PM</span><br><span>Friday: </span><span>4:50 PM-6:00 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",04:50:00,06:00:00,2,04:50:00,06:00:00,3,04:50:00,06:00:00,4,04:50:00,06:00:00,5,04:50:00,06:00:00,,,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000000EBDC5C37B7155C0D906EE409D1A4340,,7502,South Louisville Community Center,,kids-cafe,2911 Taylor Blvd.,Louisville,KY,40208,(502) 574-3208,,,1,38.207924,-85.773179,"<h4 class=""listing-infowindow-title"">South Louisville Community Center<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">2911 Taylor Blvd., Louisville, 40208 KY</p><p class=""listing-infowindow-phone"">(502) 574-3208</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7502); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>4:30 PM-5:30 PM</span><br><span>Tuesday: </span><span>4:30 PM-5:30 PM</span><br><span>Wednesday: </span><span>4:30 PM-5:30 PM</span><br><span>Thursday: </span><span>4:30 PM-5:30 PM</span><br><span>Friday: </span><span>4:30 PM-5:30 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",04:30:00,05:30:00,2,04:30:00,05:30:00,3,04:30:00,05:30:00,4,04:30:00,05:30:00,5,04:30:00,05:30:00,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000ADF6B0170A7455C01CF0F96184204340,,7498,Shawnee Arts & Cultural Center,,kids-cafe,607 S. 37th Street,Louisville,KY,40211,(502) 775-5268,,,1,38.25404,-85.813116,"<h4 class=""listing-infowindow-title"">Shawnee Arts & Cultural Center<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">607 S. 37th Street, Louisville, 40211 KY</p><p class=""listing-infowindow-phone"">(502) 775-5268</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7498); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>4:30 PM-5:30 PM</span><br><span>Tuesday: </span><span>4:30 PM-5:30 PM</span><br><span>Wednesday: </span><span>4:30 PM-5:30 PM</span><br><span>Thursday: </span><span>4:30 PM-5:30 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",04:30:00,05:30:00,2,04:30:00,05:30:00,3,04:30:00,05:30:00,4,04:30:00,05:30:00,,,,,,,,,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000B1C05774EB6A55C0DDCEBEF220174340,,7509,Newburg Community Action Center,,distribution-center,4810 Exeter Avenue,Louisville,KY,40218,(502) 574-1270,"Closed 3rd Monday of the month; Friday is produce only; Closed everyday for lunch from 12 - 1",,1,38.180693,-85.670621,"<h4 class=""listing-infowindow-title"">Newburg Community Action Center<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">4810 Exeter Avenue, Louisville, 40218 KY</p><p class=""listing-infowindow-phone"">(502) 574-1270</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7509); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>9:00 AM-4:00 PM</span><br><span>Tuesday: </span><span>9:00 AM-4:00 PM</span><br><span>Wednesday: </span><span>9:00 AM-4:00 PM</span><br><span>Thursday: </span><span>9:00 AM-12:00 PM</span><br><span>Friday: </span><span>9:30 AM-12:00 PM</span><br><p class=""listing-infowindow-notes"">Closed 3rd Monday of the month; Friday is produce only; Closed everyday for lunch from 12 - 1</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",09:00:00,04:00:00,2,09:00:00,04:00:00,3,09:00:00,04:00:00,4,09:00:00,12:00:00,5,09:30:00,12:00:00,,,,,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000E0BBCD1B276D55C09C36E33444154340,,7508,Bethlehem Baptist Church,,distribution-center,5708 Preston Highway,Louisville,KY,40219,(502) 964-6403,"First Monday of the month, 10 - 4; Produce only 2nd Saturday of the month",,1,38.166144,-85.705512,"<h4 class=""listing-infowindow-title"">Bethlehem Baptist Church<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">5708 Preston Highway, Louisville, 40219 KY</p><p class=""listing-infowindow-phone"">(502) 964-6403</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7508); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>09:00 AM-04:00 PM</span><br><span>Tuesday: </span><span>09:00 AM-04:00 PM</span><br><span>Saturday: </span><span>09:00 AM-12:00 PM</span><br><p class=""listing-infowindow-notes"">First Monday of the month, 10 - 4; Produce only 2nd Saturday of the month</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",09:00:00,04:00:00,2,09:00:00,04:00:00,6,09:00:00,12:00:00,,,,,,,,,,,,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E610000014596B28B56555C01A18795913134340,,7513,Fern Creek Highview United Ministries,,distribution-center,9300 Beulah Church Road,Louisville,KY,40291,(502) 762-9611,Serves the 40291 and 40228 zip codes,,1,38.149028,-85.589182,"<h4 class=""listing-infowindow-title"">Fern Creek Highview United Ministries<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">9300 Beulah Church Road, Louisville, 40291 KY</p><p class=""listing-infowindow-phone"">(502) 762-9611</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7513); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>10:00 AM-1:30 PM</span><br><span>Tuesday: </span><span>10:00 AM-1:30 PM</span><br><span>Wednesday: </span><span>10:00 AM-1:30 PM</span><br><span>Thursday: </span><span>10:00 AM-1:30 PM</span><br><span>Friday: </span><span>10:00 AM-1:30 PM</span><br><p class=""listing-infowindow-notes"">Serves the 40291 and 40228 zip codes</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,01:30:00,2,10:00:00,01:30:00,3,10:00:00,01:30:00,4,10:00:00,01:30:00,5,10:00:00,01:30:00,,,,,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E610000084D382177D5555C03D62F4DC42054340,,7510,CAA Spencer County,,distribution-center,44 Creekside Drive,Taylorsville,KY,40071,(502) 477-8296,"USDA 2nd Tuesday from 9:30-10:30; Produce each Friday",,1,38.041103,-85.33576,"<h4 class=""listing-infowindow-title"">CAA Spencer County<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">44 Creekside Drive, Taylorsville, 40071 KY</p><p class=""listing-infowindow-phone"">(502) 477-8296</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7510); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>8:00 AM-4:30 PM</span><br><span>Tuesday: </span><span>8:00 AM-4:30 PM</span><br><span>Wednesday: </span><span>8:00 AM-4:30 PM</span><br><span>Thursday: </span><span>8:00 AM-4:30 PM</span><br><span>Friday: </span><span>8:00 AM-4:30 PM</span><br><p class=""listing-infowindow-notes"">USDA 2nd Tuesday from 9:30-10:30; Produce each Friday</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",08:00:00,04:30:00,2,08:00:00,04:30:00,3,08:00:00,04:30:00,4,08:00:00,04:30:00,5,08:00:00,04:30:00,,,,,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E610000030A017EE5C6555C0609335EA21244340,,7512,Eastern Area Community Ministries,,distribution-center,9104 Westport Road,Louisville,KY,40242,(502) 426-2824,,Must have an appointment,1,38.282285,-85.583797,"<h4 class=""listing-infowindow-title"">Eastern Area Community Ministries<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">9104 Westport Road, Louisville, 40242 KY</p><p class=""listing-infowindow-phone"">(502) 426-2824</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7512); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>10:00 AM-2:00 PM</span><br><span>Tuesday: </span><span>10:00 AM-2:00 PM</span><br><span>Wednesday: </span><span>10:00 AM-2:00 PM</span><br><span>Thursday: </span><span>10:00 AM-2:00 PM</span><br><span>Friday: </span><span>10:00 AM-12:00 PM</span><br><p class=""listing-infowindow-disclaimer"">Must have an appointment</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,02:00:00,2,10:00:00,02:00:00,3,10:00:00,02:00:00,4,10:00:00,02:00:00,5,10:00:00,12:00:00,,,,,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E610000097E5EB32FC6F55C0BE69FAEC801D4340,,7507,Volunteers of America - Freedom House,,kids-cafe,1321 S. Preston Street,Louisville,KY,40208,(502) 636-0816,NO walkins,,1,38.230497,-85.749768,"<h4 class=""listing-infowindow-title"">Volunteers of America - Freedom House<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">1321 S. Preston Street, Louisville, 40208 KY</p><p class=""listing-infowindow-phone"">(502) 636-0816</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7507); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>5:00 PM-5:45 PM</span><br><span>Tuesday: </span><span>5:00 PM-5:45 PM</span><br><span>Wednesday: </span><span>5:00 PM-5:45 PM</span><br><span>Thursday: </span><span>5:00 PM-5:45 PM</span><br><span>Friday: </span><span>5:00 PM-5:45 PM</span><br><p class=""listing-infowindow-notes"">NO walkins</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",05:00:00,05:45:00,2,05:00:00,05:45:00,3,05:00:00,05:45:00,4,05:00:00,05:45:00,5,05:00:00,05:45:00,,,,,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000CEDE196D556F55C0C7F143A511234340,,7511,Center for Lay Ministries,,distribution-center,213 East Maple Street,Jeffersonville,IN,47130,(812) 282-0063,,,1,38.273976,-85.739589,"<h4 class=""listing-infowindow-title"">Center for Lay Ministries<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">213 East Maple Street, Jeffersonville, 47130 IN</p><p class=""listing-infowindow-phone"">(812) 282-0063</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7511); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>9:00 AM-3:00 PM</span><br><span>Tuesday: </span><span>9:00 AM-3:00 PM</span><br><span>Wednesday: </span><span>9:00 AM-3:00 PM</span><br><span>Thursday: </span><span>9:00 AM-3:00 PM</span><br><span>Friday: </span><span>9:00 AM-3:00 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",09:00:00,03:00:00,2,09:00:00,03:00:00,3,09:00:00,03:00:00,4,09:00:00,03:00:00,5,09:00:00,03:00:00,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000D175E107E76F55C0D8D30E7F4D1E4340,,7506,St. Vincent de Paul,,kids-cafe,1029 S. Preston Street,Louisville,KY,40203,(502) 272-2138,,,1,38.23674,-85.748476,"<h4 class=""listing-infowindow-title"">St. Vincent de Paul<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">1029 S. Preston Street, Louisville, 40203 KY</p><p class=""listing-infowindow-phone"">(502) 272-2138</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7506); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>3:30 PM-5:30 PM</span><br><span>Tuesday: </span><span>3:30 PM-5:30 PM</span><br><span>Wednesday: </span><span>3:30 PM-5:30 PM</span><br><span>Thursday: </span><span>3:30 PM-5:30 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",03:30:00,05:30:00,2,03:30:00,05:30:00,3,03:30:00,05:30:00,4,03:30:00,05:30:00,,,,,,,,,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000008E3F51D9B07855C051F52B9D0F0D4340,,7505,Sun Valley Community Center,,kids-cafe,6505 Bethany Lane,Louisville,KY,40272,(502) 937-8802,,,2,38.102039,-85.885794,"<h4 class=""listing-infowindow-title"">Sun Valley Community Center<img src=""/assets/plugins/dare-to-care-listings/public/img/kids-cafe.png"" /></h4><p class=""listing-infowindow-address"">6505 Bethany Lane, Louisville, 40272 KY</p><p class=""listing-infowindow-phone"">(502) 937-8802</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7505); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Tuesday: </span><span>5:00 PM-6:00 PM</span><br><span>Wednesday: </span><span>5:00 PM-6:00 PM</span><br><span>Thursday: </span><span>5:00 PM-6:00 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",05:00:00,06:00:00,3,05:00:00,06:00:00,4,05:00:00,06:00:00,,,,,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
